,gid_3
22632,PHL.61.47.33_1
22633,PHL.61.47.34_1
22634,PHL.61.48.11_1
22636,PHL.61.48.2_1
22640,PHL.61.48.6_1
22643,PHL.61.48.9_1
22644,PHL.61.48.10_1
22645,PHL.61.48.12_1
22646,PHL.61.48.13_1
22647,PHL.61.48.14_1
22694,PHL.61.6.5_1
22695,PHL.61.6.16_1
22697,PHL.61.6.2_1
22698,PHL.61.6.3_1
22699,PHL.61.6.4_1
22701,PHL.61.6.7_1
22702,PHL.61.6.8_1
22703,PHL.61.6.9_1
22704,PHL.61.6.10_1
22705,PHL.61.6.11_1
22706,PHL.61.6.12_1
22707,PHL.61.6.13_1
22708,PHL.61.6.14_1
22709,PHL.61.6.15_1
22710,PHL.61.6.17_1
22711,PHL.61.6.18_1
22713,PHL.61.6.20_1
22714,PHL.61.6.21_1
22872,PHL.26.4.2_1
22873,PHL.26.4.3_1
22886,PHL.26.4.17_1
22899,PHL.26.4.31_1
22900,PHL.26.4.32_1
22901,PHL.26.4.33_1
22936,PHL.26.6.7_1
22956,PHL.26.7.14_1
22958,PHL.26.7.16_1
23056,PHL.66.12.3_1
23076,PHL.66.12.23_1
23078,PHL.66.12.25_1
23084,PHL.66.13.1_1
23085,PHL.66.13.2_1
23087,PHL.66.13.4_1
23089,PHL.66.13.7_1
23090,PHL.66.13.8_1
23091,PHL.66.13.9_1
23093,PHL.66.13.11_1
23096,PHL.66.13.6_1
23100,PHL.66.14.28_1
23101,PHL.66.14.5_1
23108,PHL.66.14.8_1
23111,PHL.66.14.12_1
23120,PHL.66.14.21_1
23129,PHL.66.14.33_1
23138,PHL.66.14.42_1
23141,PHL.66.15.17_1
23142,PHL.66.15.1_1
23143,PHL.66.15.20_1
23144,PHL.66.15.4_1
23148,PHL.66.15.8_1
23149,PHL.66.15.9_1
23150,PHL.66.15.10_1
23154,PHL.66.15.14_1
23157,PHL.66.15.21_1
23162,PHL.66.15.19_1
23171,PHL.66.16.7_1
23179,PHL.66.16.18_1
23183,PHL.66.16.22_1
23186,PHL.66.16.25_1
23189,PHL.66.16.29_1
23196,PHL.66.16.38_1
23201,PHL.66.16.12_1
23203,PHL.66.16.26_1
23220,PHL.66.18.1_1
23224,PHL.66.18.5_1
23225,PHL.66.18.6_1
23229,PHL.66.18.10_1
23241,PHL.66.19.8_1
23250,PHL.66.19.18_1
23252,PHL.66.19.20_1
23254,PHL.66.19.22_1
23259,PHL.66.19.28_1
23260,PHL.66.19.29_1
23262,PHL.66.19.31_1
23266,PHL.66.19.35_1
23301,PHL.66.20.1_1
23302,PHL.66.20.2_1
23303,PHL.66.20.3_1
23305,PHL.66.20.5_1
23308,PHL.66.20.10_1
23310,PHL.66.20.12_1
23311,PHL.66.20.13_1
23315,PHL.66.20.18_1
23317,PHL.66.20.20_1
23319,PHL.66.20.22_1
23323,PHL.66.20.29_1
23324,PHL.66.20.31_1
23325,PHL.66.20.32_1
23326,PHL.66.20.33_1
23328,PHL.66.20.36_1
23329,PHL.66.20.37_1
23330,PHL.66.20.38_1
23400,PHL.66.24.30_1
23410,PHL.66.25.30_1
23412,PHL.66.25.11_1
23426,PHL.66.25.15_1
23429,PHL.66.25.18_1
23438,PHL.66.25.29_1
23439,PHL.66.25.31_1
23475,PHL.66.2.1_1
23476,PHL.66.2.2_1
23477,PHL.66.2.3_1
23478,PHL.66.2.4_1
23479,PHL.66.2.5_1
23481,PHL.66.2.8_1
23482,PHL.66.2.9_1
23486,PHL.66.2.14_1
23488,PHL.66.2.16_1
23492,PHL.66.2.23_1
23496,PHL.66.2.29_1
23498,PHL.66.2.31_1
23499,PHL.66.2.33_1
23501,PHL.66.2.35_1
23502,PHL.66.2.36_1
23503,PHL.66.2.38_1
23505,PHL.66.2.40_1
23506,PHL.66.2.41_1
23507,PHL.66.2.42_1
23509,PHL.66.2.45_1
23510,PHL.66.2.46_1
23511,PHL.66.2.47_1
23513,PHL.66.2.50_1
23515,PHL.66.2.20_1
23516,PHL.66.2.21_1
23517,PHL.66.2.7_1
23518,PHL.66.2.12_1
23519,PHL.66.2.25_1
23520,PHL.66.2.27_1
23521,PHL.66.2.32_1
23522,PHL.66.2.37_1
23523,PHL.66.2.48_1
23532,PHL.66.3.155_1
23533,PHL.66.3.9_1
23535,PHL.66.3.19_1
23536,PHL.66.3.1_1
23539,PHL.66.3.5_1
23547,PHL.66.3.17_1
23567,PHL.66.3.38_1
23573,PHL.66.3.44_1
23574,PHL.66.3.45_1
23575,PHL.66.3.46_1
23579,PHL.66.3.51_1
23589,PHL.66.3.61_1
23594,PHL.66.3.66_1
23595,PHL.66.3.67_1
23606,PHL.66.3.78_1
23613,PHL.66.3.85_1
23618,PHL.66.3.93_1
23624,PHL.66.3.100_1
23632,PHL.66.3.108_1
23633,PHL.66.3.109_1
23635,PHL.66.3.111_1
23638,PHL.66.3.115_1
23639,PHL.66.3.116_1
23645,PHL.66.3.122_1
23646,PHL.66.3.138_1
23651,PHL.66.3.127_1
23662,PHL.66.3.143_1
23673,PHL.66.3.154_1
23675,PHL.66.3.2_1
23676,PHL.66.3.6_1
23677,PHL.66.3.7_1
23678,PHL.66.3.12_1
23679,PHL.66.3.49_1
23680,PHL.66.3.113_1
23683,PHL.66.4.27_1
23685,PHL.66.4.29_1
23688,PHL.66.4.2_1
23696,PHL.66.4.17_1
23709,PHL.66.4.36_1
23710,PHL.66.4.37_1
23714,PHL.66.4.41_1
23718,PHL.66.4.6_1
23719,PHL.66.4.7_1
23721,PHL.66.4.9_1
23730,PHL.66.5.43_1
23732,PHL.66.5.45_1
23734,PHL.66.5.47_1
23744,PHL.66.5.7_1
23773,PHL.66.5.53_1
23840,PHL.66.7.10_1
23843,PHL.66.7.30_1
23856,PHL.66.7.16_1
23859,PHL.66.7.19_1
23863,PHL.66.7.24_1
23871,PHL.66.7.36_1
23872,PHL.66.7.37_1
23873,PHL.66.7.39_1
23879,PHL.66.7.45_1
23881,PHL.66.7.48_1
23898,PHL.66.7.67_1
23903,PHL.66.7.1_1
23904,PHL.66.7.21_1
23906,PHL.66.8.15_1
23907,PHL.66.8.16_1
23910,PHL.66.8.3_1
23919,PHL.66.8.12_1
23920,PHL.66.8.13_1
23921,PHL.66.8.14_1
23922,PHL.66.8.17_1
23923,PHL.66.8.18_1
23957,PHL.66.9.5_1
24049,PHL.29.5.6_1
24318,PHL.32.4.4_1
24322,PHL.32.4.9_1
24333,PHL.32.5.8_1
24338,PHL.32.5.13_1
24372,PHL.34.12.23_1
24373,PHL.34.12.24_1
24374,PHL.34.12.25_1
24388,PHL.34.12.40_1
24393,PHL.34.12.45_1
24394,PHL.34.12.46_1
24395,PHL.34.12.47_1
24396,PHL.34.12.48_1
24397,PHL.34.12.49_1
24398,PHL.34.12.50_1
24399,PHL.34.12.52_1
24400,PHL.34.12.53_1
24401,PHL.34.12.54_1
24402,PHL.34.12.55_1
24403,PHL.34.12.56_1
24404,PHL.34.12.57_1
24405,PHL.34.12.58_1
24406,PHL.34.12.59_1
24407,PHL.34.12.60_1
24408,PHL.34.12.61_1
24409,PHL.34.12.62_1
24411,PHL.34.12.64_1
24412,PHL.34.12.65_1
24413,PHL.34.12.66_1
24414,PHL.34.12.67_1
24415,PHL.34.12.68_1
24417,PHL.34.12.71_1
24421,PHL.34.12.80_1
24422,PHL.34.12.16_1
24423,PHL.34.12.1_1
24424,PHL.34.12.2_1
24425,PHL.34.12.3_1
24426,PHL.34.12.4_1
24427,PHL.34.12.5_1
24428,PHL.34.12.6_1
24429,PHL.34.12.7_1
24430,PHL.34.12.8_1
24431,PHL.34.12.9_1
24432,PHL.34.12.10_1
24433,PHL.34.12.11_1
24434,PHL.34.12.12_1
24435,PHL.34.12.13_1
24436,PHL.34.12.14_1
24437,PHL.34.12.15_1
24438,PHL.34.12.17_1
24439,PHL.34.12.18_1
24440,PHL.34.12.19_1
24441,PHL.34.12.20_1
24442,PHL.34.12.21_1
24443,PHL.34.12.22_1
24444,PHL.34.12.39_1
24445,PHL.34.12.51_1
24446,PHL.34.12.69_1
24447,PHL.34.12.75_1
24448,PHL.34.12.76_1
24449,PHL.34.12.77_1
24450,PHL.34.12.78_1
24451,PHL.34.12.79_1
24480,PHL.34.15.4_1
24481,PHL.34.15.14_1
24484,PHL.34.15.8_1
24487,PHL.34.15.11_1
24488,PHL.34.15.12_1
24495,PHL.34.17.2_1
24496,PHL.34.17.3_1
24499,PHL.34.17.6_1
24502,PHL.34.17.9_1
24505,PHL.34.17.12_1
24506,PHL.34.17.13_1
24510,PHL.34.17.18_1
24511,PHL.34.17.20_1
24514,PHL.34.17.27_1
24516,PHL.34.17.29_1
24517,PHL.34.17.30_1
24519,PHL.34.17.16_1
24520,PHL.34.17.19_1
24521,PHL.34.17.21_1
24523,PHL.34.17.26_1
24524,PHL.34.18.14_1
24525,PHL.34.18.21_1
24526,PHL.34.18.33_1
24527,PHL.34.18.1_1
24528,PHL.34.18.2_1
24531,PHL.34.18.5_1
24532,PHL.34.18.6_1
24533,PHL.34.18.7_1
24537,PHL.34.18.11_1
24538,PHL.34.18.12_1
24539,PHL.34.18.13_1
24540,PHL.34.18.15_1
24542,PHL.34.18.17_1
24543,PHL.34.18.18_1
24544,PHL.34.18.19_1
24545,PHL.34.18.20_1
24546,PHL.34.18.22_1
24547,PHL.34.18.23_1
24552,PHL.34.18.28_1
24555,PHL.34.18.31_1
24556,PHL.34.18.32_1
24581,PHL.34.20.1_1
24583,PHL.34.20.3_1
24584,PHL.34.20.4_1
24586,PHL.34.20.6_1
24589,PHL.34.20.9_1
24590,PHL.34.20.10_1
24591,PHL.34.20.11_1
24592,PHL.34.20.12_1
24597,PHL.34.20.18_1
24598,PHL.34.20.19_1
24600,PHL.34.20.21_1
24602,PHL.34.20.23_1
24603,PHL.34.20.24_1
24604,PHL.34.20.25_1
24605,PHL.34.20.16_1
24606,PHL.34.21.15_1
24607,PHL.34.21.19_1
24608,PHL.34.21.22_1
24610,PHL.34.21.24_1
24611,PHL.34.21.1_1
24612,PHL.34.21.9_1
24613,PHL.34.21.13_1
24614,PHL.34.21.17_1
24615,PHL.34.21.2_1
24616,PHL.34.21.3_1
24617,PHL.34.21.4_1
24618,PHL.34.21.5_1
24619,PHL.34.21.6_1
24620,PHL.34.21.7_1
24621,PHL.34.21.8_1
24622,PHL.34.21.10_1
24623,PHL.34.21.11_1
24624,PHL.34.21.12_1
24625,PHL.34.21.14_1
24626,PHL.34.21.16_1
24627,PHL.34.21.18_1
24628,PHL.34.21.20_1
24629,PHL.34.21.21_1
24680,PHL.34.24.1_1
24700,PHL.34.24.23_1
24709,PHL.34.2.1_1
24710,PHL.34.2.2_1
24711,PHL.34.2.3_1
24712,PHL.34.2.4_1
24713,PHL.34.2.5_1
24714,PHL.34.2.6_1
24715,PHL.34.2.7_1
24716,PHL.34.2.8_1
24717,PHL.34.2.9_1
24718,PHL.34.2.10_1
24719,PHL.34.2.11_1
24720,PHL.34.2.12_1
24721,PHL.34.2.13_1
24722,PHL.34.2.14_1
24725,PHL.34.2.17_1
24726,PHL.34.2.18_1
24727,PHL.34.2.19_1
24728,PHL.34.2.20_1
24729,PHL.34.2.21_1
24730,PHL.34.2.35_1
24731,PHL.34.2.41_1
24732,PHL.34.2.42_1
24733,PHL.34.2.43_1
24734,PHL.34.2.34_1
24735,PHL.34.2.22_1
24736,PHL.34.2.23_1
24737,PHL.34.2.24_1
24738,PHL.34.2.25_1
24739,PHL.34.2.26_1
24740,PHL.34.2.27_1
24741,PHL.34.2.28_1
24742,PHL.34.2.29_1
24743,PHL.34.2.30_1
24744,PHL.34.2.31_1
24745,PHL.34.2.32_1
24746,PHL.34.2.33_1
24747,PHL.34.2.36_1
24748,PHL.34.2.37_1
24749,PHL.34.2.38_1
24750,PHL.34.2.39_1
24751,PHL.34.2.40_1
24752,PHL.34.3.1_1
24754,PHL.34.3.5_1
24756,PHL.34.3.3_1
24758,PHL.34.3.6_1
24760,PHL.34.3.9_1
24764,PHL.34.3.15_1
24765,PHL.34.3.16_1
24766,PHL.34.3.17_1
24767,PHL.34.3.18_1
24771,PHL.34.3.22_1
24774,PHL.34.3.25_1
24775,PHL.34.3.26_1
24776,PHL.34.3.27_1
24777,PHL.34.3.28_1
24778,PHL.34.3.29_1
24780,PHL.34.3.31_1
24781,PHL.34.3.8_1
24782,PHL.34.3.12_1
24784,PHL.34.4.1_1
24786,PHL.34.4.4_1
24787,PHL.34.4.5_1
24788,PHL.34.4.6_1
24789,PHL.34.4.7_1
24792,PHL.34.4.10_1
24795,PHL.34.4.14_1
24796,PHL.34.4.15_1
24797,PHL.34.4.13_1
24818,PHL.34.6.1_1
24819,PHL.34.6.2_1
24821,PHL.34.6.36_1
24822,PHL.34.6.43_1
24823,PHL.34.6.4_1
24824,PHL.34.6.5_1
24826,PHL.34.6.7_1
24827,PHL.34.6.10_1
24829,PHL.34.6.12_1
24831,PHL.34.6.15_1
24833,PHL.34.6.19_1
24834,PHL.34.6.20_1
24836,PHL.34.6.23_1
24839,PHL.34.6.26_1
24840,PHL.34.6.27_1
24841,PHL.34.6.29_1
24843,PHL.34.6.32_1
24844,PHL.34.6.33_1
24846,PHL.34.6.35_1
24847,PHL.34.6.38_1
24850,PHL.34.6.42_1
24851,PHL.34.6.13_1
24852,PHL.34.6.3_1
24853,PHL.34.6.8_1
24854,PHL.34.6.9_1
24855,PHL.34.6.16_1
24856,PHL.34.6.18_1
24857,PHL.34.6.21_1
24858,PHL.34.6.28_1
24859,PHL.34.6.37_1
24860,PHL.34.6.40_1
24861,PHL.34.7.5_1
24862,PHL.34.7.1_1
24865,PHL.34.7.4_1
24868,PHL.34.7.8_1
24869,PHL.34.7.9_1
24870,PHL.34.7.10_1
24875,PHL.34.9.1_1
24878,PHL.34.9.4_1
24880,PHL.34.9.6_1
24881,PHL.34.9.7_1
24883,PHL.34.9.9_1
24884,PHL.34.9.10_1
24888,PHL.34.9.14_1
24889,PHL.34.9.15_1
24892,PHL.34.9.18_1
24893,PHL.34.9.19_1
24894,PHL.34.9.20_1
24896,PHL.34.9.22_1
24897,PHL.34.9.23_1
24901,PHL.70.10.4_1
24905,PHL.70.10.8_1
24907,PHL.70.10.10_1
24911,PHL.70.11.9_1
24912,PHL.70.11.10_1
24913,PHL.70.11.7_1
24914,PHL.70.11.8_1
24916,PHL.70.11.2_1
24917,PHL.70.11.3_1
24919,PHL.70.11.5_1
24922,PHL.70.11.12_1
24925,PHL.70.12.2_1
24927,PHL.70.12.4_1
24928,PHL.70.12.5_1
24935,PHL.70.12.12_1
24965,PHL.70.2.3_1
24966,PHL.70.2.4_1
24974,PHL.70.2.14_1
24976,PHL.70.2.17_1
24983,PHL.70.2.25_1
24989,PHL.70.3.6_1
24990,PHL.70.3.8_1
24993,PHL.70.3.21_1
24999,PHL.70.3.4_1
25008,PHL.70.3.19_1
25010,PHL.70.3.23_1
25011,PHL.70.3.24_1
25012,PHL.70.3.25_1
25052,PHL.70.6.5_1
25053,PHL.70.6.6_1
25061,PHL.70.6.15_1
25063,PHL.70.6.17_1
25065,PHL.70.6.19_1
25069,PHL.70.6.23_1
25542,PHL.39.10.11_1
25550,PHL.39.10.20_1
25551,PHL.39.10.21_1
25553,PHL.39.10.23_1
25554,PHL.39.10.24_1
25562,PHL.39.10.32_1
25578,PHL.39.11.4_1
25586,PHL.39.11.14_1
25587,PHL.39.11.15_1
25589,PHL.39.11.17_1
25590,PHL.39.11.18_1
25600,PHL.39.11.28_1
25605,PHL.39.11.35_1
25606,PHL.39.11.36_1
25638,PHL.39.13.15_1
25657,PHL.39.14.15_1
25662,PHL.39.14.5_1
25664,PHL.39.14.11_1
25665,PHL.39.14.12_1
25667,PHL.39.14.14_1
25671,PHL.39.14.19_1
25675,PHL.39.14.23_1
25676,PHL.39.14.24_1
25677,PHL.39.14.25_1
25684,PHL.39.14.32_1
25691,PHL.39.14.39_1
25693,PHL.39.14.41_1
25696,PHL.39.14.44_1
25704,PHL.39.14.52_1
25705,PHL.39.14.53_1
25733,PHL.39.16.36_1
25742,PHL.39.16.10_1
25744,PHL.39.16.12_1
25745,PHL.39.16.13_1
25751,PHL.39.16.19_1
25752,PHL.39.16.22_1
25757,PHL.39.16.27_1
25762,PHL.39.16.32_1
25763,PHL.39.16.33_1
25765,PHL.39.16.35_1
25766,PHL.39.16.38_1
25767,PHL.39.16.39_1
25768,PHL.39.16.40_1
25770,PHL.39.16.20_1
25771,PHL.39.16.21_1
25773,PHL.39.17.12_1
25778,PHL.39.17.4_1
25781,PHL.39.17.7_1
25783,PHL.39.17.9_1
25785,PHL.39.17.14_1
25790,PHL.39.17.19_1
25794,PHL.39.17.23_1
25795,PHL.39.17.24_1
25811,PHL.39.19.5_1
25812,PHL.39.19.6_1
25828,PHL.39.1.20_1
25833,PHL.39.1.8_1
25836,PHL.39.1.11_1
25839,PHL.39.1.14_1
25852,PHL.39.1.29_1
25860,PHL.39.1.40_1
25862,PHL.39.1.43_1
25898,PHL.39.2.8_1
25901,PHL.39.2.11_1
25910,PHL.39.2.20_1
25912,PHL.39.2.22_1
25918,PHL.39.3.4_1
25919,PHL.39.3.5_1
25920,PHL.39.3.6_1
25921,PHL.39.3.7_1
25923,PHL.39.3.9_1
25924,PHL.39.3.10_1
25926,PHL.39.3.12_1
25927,PHL.39.3.13_1
25928,PHL.39.3.14_1
25932,PHL.39.3.18_1
25935,PHL.39.3.21_1
25936,PHL.39.3.22_1
25937,PHL.39.3.23_1
25938,PHL.39.3.24_1
25940,PHL.39.3.26_1
25942,PHL.39.3.28_1
25945,PHL.39.3.31_1
25947,PHL.39.3.33_1
25948,PHL.39.3.34_1
25949,PHL.39.3.35_1
25951,PHL.39.3.37_1
25953,PHL.39.3.39_1
25954,PHL.39.3.40_1
25955,PHL.39.3.41_1
25957,PHL.39.3.43_1
25958,PHL.39.3.44_1
25959,PHL.39.3.45_1
25960,PHL.39.3.46_1
25973,PHL.39.5.32_1
25978,PHL.39.5.5_1
25979,PHL.39.5.6_1
25980,PHL.39.5.7_1
25981,PHL.39.5.8_1
25984,PHL.39.5.11_1
25985,PHL.39.5.12_1
25986,PHL.39.5.13_1
25988,PHL.39.5.16_1
25989,PHL.39.5.17_1
25990,PHL.39.5.19_1
25991,PHL.39.5.20_1
25994,PHL.39.5.23_1
25995,PHL.39.5.24_1
25996,PHL.39.5.25_1
25998,PHL.39.5.27_1
25999,PHL.39.5.28_1
26000,PHL.39.5.29_1
26001,PHL.39.5.30_1
26002,PHL.39.5.31_1
26003,PHL.39.5.33_1
26004,PHL.39.5.34_1
26005,PHL.39.5.35_1
26006,PHL.39.5.36_1
26010,PHL.39.6.3_1
26011,PHL.39.6.4_1
26013,PHL.39.6.6_1
26016,PHL.39.6.14_1
26017,PHL.39.6.15_1
26021,PHL.39.6.19_1
26022,PHL.39.6.20_1
26029,PHL.39.6.27_1
26030,PHL.39.6.28_1
26031,PHL.39.6.29_1
26033,PHL.39.6.31_1
26034,PHL.39.6.32_1
26035,PHL.39.6.33_1
26042,PHL.39.7.2_1
26043,PHL.39.7.3_1
26044,PHL.39.7.4_1
26045,PHL.39.7.5_1
26051,PHL.39.7.11_1
26052,PHL.39.7.12_1
26055,PHL.39.7.17_1
26056,PHL.39.7.18_1
26058,PHL.39.7.20_1
26059,PHL.39.7.21_1
26062,PHL.39.7.24_1
26064,PHL.39.7.26_1
26065,PHL.39.7.27_1
26066,PHL.39.7.28_1
26067,PHL.39.7.29_1
26068,PHL.39.7.30_1
26071,PHL.39.7.33_1
26072,PHL.39.7.34_1
26074,PHL.39.7.36_1
26075,PHL.39.7.37_1
26078,PHL.39.7.14_1
26079,PHL.39.7.15_1
26094,PHL.39.9.2_1
26100,PHL.39.9.6_1
26108,PHL.39.9.14_1
26109,PHL.74.10.17_1
26118,PHL.74.10.5_1
26119,PHL.74.10.6_1
26160,PHL.74.13.15_1
26161,PHL.74.13.16_1
26162,PHL.74.13.1_1
26170,PHL.74.13.13_1
26173,PHL.74.13.18_1
26220,PHL.74.18.12_1
26234,PHL.74.19.4_1
26246,PHL.74.1.9_1
26248,PHL.74.1.2_1
26251,PHL.74.1.6_1
26256,PHL.74.1.7_1
26321,PHL.74.21.14_1
26325,PHL.74.22.6_1
26327,PHL.74.22.3_1
26331,PHL.74.22.8_1
26338,PHL.74.2.2_1
26349,PHL.74.4.1_1
26350,PHL.74.4.12_1
26353,PHL.74.4.4_1
26356,PHL.74.4.8_1
26357,PHL.74.4.9_1
26362,PHL.74.4.6_1
26431,PHL.74.8.9_1
26433,PHL.74.8.3_1
26436,PHL.74.8.7_1
26437,PHL.74.8.8_1
26438,PHL.74.8.10_1
26440,PHL.74.8.12_1
26444,PHL.74.9.1_1
26446,PHL.76.10.1_1
26447,PHL.76.10.2_1
26449,PHL.76.10.4_1
26453,PHL.76.10.9_1
26454,PHL.76.10.10_1
26455,PHL.76.10.11_1
26456,PHL.76.10.12_1
26458,PHL.76.10.14_1
26459,PHL.76.10.15_1
26460,PHL.76.10.16_1
26462,PHL.76.10.18_1
26463,PHL.76.10.19_1
26466,PHL.76.10.22_1
26467,PHL.76.10.23_1
26468,PHL.76.10.24_1
26469,PHL.76.10.25_1
26471,PHL.76.10.27_1
26472,PHL.76.10.28_1
26474,PHL.76.10.30_1
26476,PHL.76.10.32_1
26478,PHL.76.10.34_1
26483,PHL.76.11.4_1
26494,PHL.76.11.15_1
26530,PHL.76.15.14_1
26531,PHL.76.15.15_1
26532,PHL.76.15.1_1
26533,PHL.76.15.2_1
26534,PHL.76.15.3_1
26535,PHL.76.15.4_1
26536,PHL.76.15.5_1
26537,PHL.76.15.6_1
26538,PHL.76.15.7_1
26539,PHL.76.15.8_1
26540,PHL.76.15.9_1
26541,PHL.76.15.10_1
26542,PHL.76.15.11_1
26543,PHL.76.15.12_1
26544,PHL.76.15.13_1
26569,PHL.76.17.19_1
26570,PHL.76.17.61_1
26571,PHL.76.17.74_1
26572,PHL.76.17.63_1
26574,PHL.76.17.1_1
26575,PHL.76.17.2_1
26581,PHL.76.17.8_1
26582,PHL.76.17.9_1
26583,PHL.76.17.10_1
26585,PHL.76.17.12_1
26589,PHL.76.17.16_1
26590,PHL.76.17.17_1
26591,PHL.76.17.18_1
26593,PHL.76.17.21_1
26594,PHL.76.17.22_1
26597,PHL.76.17.25_1
26598,PHL.76.17.26_1
26599,PHL.76.17.27_1
26601,PHL.76.17.29_1
26605,PHL.76.17.33_1
26607,PHL.76.17.35_1
26608,PHL.76.17.36_1
26609,PHL.76.17.37_1
26610,PHL.76.17.38_1
26612,PHL.76.17.40_1
26613,PHL.76.17.41_1
26614,PHL.76.17.42_1
26616,PHL.76.17.44_1
26625,PHL.76.17.53_1
26626,PHL.76.17.54_1
26629,PHL.76.17.57_1
26630,PHL.76.17.58_1
26631,PHL.76.17.59_1
26637,PHL.76.17.68_1
26639,PHL.76.17.70_1
26640,PHL.76.17.71_1
26643,PHL.76.17.75_1
26657,PHL.76.18.13_1
26662,PHL.76.18.18_1
26671,PHL.76.1.1_1
26672,PHL.76.1.2_1
26673,PHL.76.1.3_1
26675,PHL.76.1.5_1
26681,PHL.76.1.11_1
26687,PHL.76.1.17_1
26689,PHL.76.2.15_1
26692,PHL.76.2.3_1
26693,PHL.76.2.4_1
26695,PHL.76.2.6_1
26696,PHL.76.2.7_1
26697,PHL.76.2.8_1
26698,PHL.76.2.10_1
26765,PHL.76.4.7_1
26770,PHL.76.4.6_1
26780,PHL.76.4.17_1
26783,PHL.76.4.3_1
26785,PHL.76.5.22_1
26787,PHL.76.5.28_1
26788,PHL.76.5.32_1
26790,PHL.76.5.1_1
26798,PHL.76.5.9_1
26799,PHL.76.5.10_1
26803,PHL.76.5.23_1
26806,PHL.76.5.16_1
26808,PHL.76.5.19_1
26810,PHL.76.5.21_1
26811,PHL.76.5.24_1
26812,PHL.76.5.25_1
26814,PHL.76.5.31_1
26819,PHL.76.5.37_1
26820,PHL.76.5.38_1
26822,PHL.76.5.40_1
26824,PHL.76.5.43_1
26825,PHL.76.5.44_1
26827,PHL.76.5.27_1
26829,PHL.76.6.25_1
26830,PHL.76.6.40_1
26831,PHL.76.6.5_1
26832,PHL.76.6.27_1
26833,PHL.76.6.28_1
26834,PHL.76.6.1_1
26835,PHL.76.6.2_1
26836,PHL.76.6.3_1
26837,PHL.76.6.4_1
26838,PHL.76.6.6_1
26839,PHL.76.6.7_1
26841,PHL.76.6.9_1
26842,PHL.76.6.10_1
26843,PHL.76.6.11_1
26844,PHL.76.6.12_1
26845,PHL.76.6.13_1
26846,PHL.76.6.14_1
26847,PHL.76.6.15_1
26848,PHL.76.6.29_1
26850,PHL.76.6.17_1
26851,PHL.76.6.18_1
26852,PHL.76.6.19_1
26853,PHL.76.6.20_1
26857,PHL.76.6.24_1
26858,PHL.76.6.26_1
26860,PHL.76.6.31_1
26861,PHL.76.6.32_1
26863,PHL.76.6.34_1
26872,PHL.76.6.44_1
26919,PHL.76.9.2_1
26920,PHL.76.9.3_1
26925,PHL.76.9.8_1
26928,PHL.76.9.11_1
26934,PHL.76.9.17_1
26935,PHL.76.9.18_1
26936,PHL.76.9.19_1
26939,PHL.76.9.22_1
26941,PHL.76.9.24_1
26942,PHL.76.9.25_1
26943,PHL.76.9.26_1
26944,PHL.76.9.27_1
26945,PHL.76.9.28_1
26946,PHL.76.9.29_1
26947,PHL.76.9.30_1
26948,PHL.76.9.31_1
26949,PHL.76.9.32_1
26951,PHL.76.9.34_1
26952,PHL.76.9.35_1
26954,PHL.76.9.37_1
27003,PHL.78.13.2_1
27004,PHL.78.13.3_1
27005,PHL.78.13.4_1
27007,PHL.78.13.6_1
27008,PHL.78.13.7_1
27011,PHL.78.13.11_1
27013,PHL.78.13.13_1
27015,PHL.78.13.15_1
27017,PHL.78.13.17_1
27018,PHL.78.13.18_1
27019,PHL.78.13.19_1
27020,PHL.78.13.20_1
27022,PHL.78.13.22_1
27023,PHL.78.13.23_1
27030,PHL.78.14.6_1
27040,PHL.78.14.9_1
27042,PHL.78.1.1_1
27043,PHL.78.1.2_1
27044,PHL.78.1.3_1
27046,PHL.78.1.5_1
27047,PHL.78.1.6_1
27050,PHL.78.1.9_1
27052,PHL.78.1.11_1
27061,PHL.78.1.21_1
27065,PHL.78.1.25_1
27067,PHL.78.1.27_1
27068,PHL.78.1.28_1
27069,PHL.78.1.30_1
27071,PHL.78.1.18_1
27072,PHL.78.1.29_1
27096,PHL.78.3.1_1
27097,PHL.78.3.2_1
27098,PHL.78.3.3_1
27100,PHL.78.3.5_1
27103,PHL.78.3.9_1
27106,PHL.78.3.12_1
27111,PHL.78.4.1_1
27113,PHL.78.4.3_1
27119,PHL.78.4.11_1
27120,PHL.78.4.13_1
27125,PHL.78.5.11_1
27126,PHL.78.5.5_1
27127,PHL.78.5.9_1
27128,PHL.78.5.10_1
27129,PHL.78.5.12_1
27130,PHL.78.5.13_1
27131,PHL.78.5.14_1
27133,PHL.78.5.8_1
27134,PHL.78.5.2_1
27135,PHL.78.5.3_1
27136,PHL.78.5.4_1
27139,PHL.78.6.1_1
27141,PHL.78.6.3_1
27142,PHL.78.6.4_1
27143,PHL.78.6.5_1
27144,PHL.78.6.6_1
27148,PHL.78.6.10_1
27149,PHL.78.6.11_1
27150,PHL.78.6.12_1
27154,PHL.78.7.16_1
27155,PHL.78.7.1_1
27156,PHL.78.7.2_1
27162,PHL.78.7.17_1
27165,PHL.78.7.10_1
27166,PHL.78.7.11_1
27167,PHL.78.7.12_1
27169,PHL.78.8.18_1
27173,PHL.78.8.3_1
27315,PHL.79.15.4_1
27316,PHL.79.15.5_1
27317,PHL.79.15.6_1
27326,PHL.79.15.15_1
27331,PHL.79.15.22_1
27332,PHL.79.16.9_1
